,keystroke_idx,time,type,prev_keystrokes
119,119,23883,other,
120,120,24050,other,
121,121,24350,first,13
122,122,24520,other,
123,123,24788,first,1
124,124,24937,other,
125,125,25042,other,
126,126,25285,other,
127,127,25427,other,
128,128,25705,other,
129,129,25863,other,
130,130,26178,first,6
131,131,26337,other,
132,132,26601,other,
133,133,26744,other,
134,134,27056,other,
135,135,27220,other,
136,136,27329,other,
137,137,27563,other,
138,138,27717,other,
139,139,27998,other,
140,140,28143,other,
141,141,28474,other,
142,142,28615,other,
143,143,28875,other,
144,144,29023,other,
145,145,29297,other,
146,146,29460,other,
147,147,29754,first,16
148,148,29981,other,
149,149,30213,other,
150,150,30358,other,
151,151,30652,other,
152,152,30784,other,
153,153,31072,other,
154,154,31215,other,
155,155,31505,other,
156,156,31637,other,
157,157,31925,other,
158,158,32059,other,
159,159,32404,other,
160,160,32555,other,
161,161,32809,other,
162,162,32952,other,
163,163,33215,other,
164,164,33353,other,
165,165,33608,first,17
166,166,33736,other,
167,167,34027,other,
168,168,34179,other,
169,169,34443,other,
170,170,34599,other,
171,171,34861,other,
172,172,34990,other,
173,173,35229,other,
174,174,35356,other,
175,175,35592,other,
176,176,35720,other,
177,177,35848,other,
178,178,36057,other,
179,179,36299,other,
180,180,36441,other,
181,181,36673,other,
182,182,36815,other,
183,183,37127,other,
184,184,37271,other,
185,185,37555,first,19
186,186,37683,other,
187,187,37976,other,
188,188,38112,other,
189,189,38398,first,3
190,190,38540,other,
191,191,38812,other,
192,192,38952,other,
193,193,39213,other,
194,194,39362,other,
195,195,39651,other,
196,196,39790,other,
197,197,40061,other,
198,198,40202,other,
199,199,40462,other,
200,200,40609,other,
201,201,40867,first,11
202,202,41100,other,
203,203,41337,other,
204,204,41497,other,
205,205,41791,other,
206,206,41983,other,
207,207,42101,other,
208,208,42285,other,
209,209,42436,other,
210,210,42694,other,
211,211,42840,other,
212,212,43068,other,
213,213,43210,other,
214,214,43451,other,
215,215,43667,other,
216,216,43800,other,
217,217,43984,other,
218,218,44196,other,
219,219,44328,other,
220,220,44521,other,
221,221,44640,first,19
222,222,44896,other,
223,223,45021,other,
224,224,45294,other,
225,225,45414,other,
226,226,45674,other,
227,227,45801,other,
228,228,46030,other,
229,229,46154,other,
230,230,46405,other,
231,231,46533,other,
232,232,46780,first,10
233,233,46915,other,
234,234,47180,other,
235,235,47314,other,
236,236,47596,other,
237,237,47746,first,4
238,238,47988,other,
239,239,48095,other,
240,240,48448,other,
241,241,48623,other,
242,242,48834,first,4
243,243,48986,other,
244,244,49256,other,
245,245,49396,other,
246,246,49669,other,
247,247,49803,other,
248,248,50099,other,
249,249,50226,other,
250,250,50500,other,
251,251,50631,other,
252,252,50881,other,
253,253,51022,other,
254,254,51246,other,
255,255,51364,other,
256,256,51596,other,
257,257,51720,other,
258,258,51957,other,
259,259,52076,other,
260,260,52334,other,
261,261,52460,other,
262,262,52682,other,
263,263,52811,first,20
264,264,53067,other,
265,265,53198,other,
266,266,53445,other,
267,267,53580,other,
268,268,53818,other,
269,269,53943,other,
270,270,54197,other,
271,271,54322,other,
272,272,54588,other,
273,273,54712,other,
274,274,54936,other,
275,275,55057,other,
276,276,55301,other,
277,277,55420,other,
278,278,55664,other,
279,279,55774,other,
280,280,56030,other,
281,281,56154,other,
282,282,56394,other,
283,283,56510,other,
284,284,56733,first,20
285,285,56850,other,
286,286,57097,other,
287,287,57208,other,
288,288,57454,other,
289,289,57600,other,
290,290,57870,first,5
291,291,58009,other,
292,292,58335,other,
293,293,58464,other,
294,294,58634,first,3
295,295,58765,other,
296,296,59080,other,
297,297,59216,other,
298,298,59393,other,
299,299,59526,other,
300,300,59780,other,
301,301,59917,first,6
302,302,60178,other,
303,303,60324,other,
304,304,60583,other,
305,305,60715,other,
306,306,60999,other,
307,307,61132,other,
308,308,61393,other,
309,309,61521,other,
310,310,61774,other,
311,311,61906,other,
312,312,62151,other,
313,313,62282,other,
314,314,62532,other,
315,315,62667,other,
316,316,62888,other,
317,317,63014,other,
318,318,63146,other,
319,319,63337,other,
320,320,63470,other,
321,321,63750,first,19
322,322,63868,other,
323,323,64127,other,
324,324,64245,other,
325,325,64508,other,
326,326,64625,other,
327,327,64888,other,
328,328,65007,other,
329,329,65246,other,
330,330,65356,other,
331,331,65583,other,
332,332,65700,other,
333,333,65916,other,
334,334,66030,other,
335,335,66257,other,
336,336,66376,other,
337,337,66599,other,
338,338,66724,other,
339,339,66952,other,
340,340,67068,other,
341,341,67286,first,19
342,342,67403,other,
343,343,67662,other,
344,344,67793,other,
345,345,68014,other,
346,346,68137,other,
347,347,68241,other,
348,348,68429,other,
349,349,68545,other,
350,350,68784,other,
351,351,68917,other,
352,352,69151,other,
353,353,69277,first,11
354,354,69510,other,
355,355,69636,other,
356,356,69885,other,
357,357,70001,other,
358,358,70234,first,4
359,359,70375,other,
360,360,70618,other,
361,361,70745,other,
362,362,70969,other,
363,363,71139,other,
364,364,71305,other,
365,365,71407,other,
366,366,71620,other,
367,367,71809,other,
368,368,71917,other,
369,369,72133,other,
370,370,72289,other,
371,371,72560,first,12
372,372,72719,other,
373,373,73093,other,
374,374,73253,other,
375,375,73426,other,
376,376,73579,other,
377,377,73851,other,
378,378,74001,other,
379,379,74233,other,
380,380,74366,first,8
381,381,74664,other,
382,382,74791,other,
383,383,74939,other,
384,384,75053,other,
385,385,75287,other,
386,386,75407,other,
387,387,75603,other,
388,388,75719,other,
389,389,75922,first,8
390,390,76032,first,0
391,391,76237,first,0
392,392,76341,first,0
393,393,76566,first,0
394,394,76674,first,0
