,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
82,82,14781,first,2,
83,83,14911,other,,0.0
84,84,15037,other,,1.0
85,85,15167,other,,2.0
86,86,15502,first,3,
87,87,15633,other,,0.0
88,88,15754,first,1,
89,89,15895,other,,0.0
90,90,16253,first,1,
91,91,16385,other,,0.0
92,92,16540,other,,1.0
93,93,16688,other,,2.0
94,94,16993,first,3,
95,95,17134,other,,0.0
96,96,17270,first,1,
97,97,17412,first,0,
98,98,17636,other,,0.0
99,99,17761,first,1,
100,100,18021,other,,0.0
101,101,18245,other,,1.0
102,102,18384,other,,2.0
103,103,18523,other,,3.0
104,104,18999,first,4,
105,105,19136,other,,0.0
106,106,19272,other,,1.0
107,107,19428,other,,2.0
108,108,19738,first,3,
109,109,19881,other,,0.0
110,110,20021,first,1,
111,111,20180,other,,0.0
112,112,20560,other,,1.0
113,113,20710,other,,2.0
114,114,20862,other,,3.0
115,115,21015,first,4,
116,116,21399,other,,0.0
117,117,21542,other,,1.0
118,118,21693,other,,2.0
119,119,21853,other,,3.0
120,120,22127,other,,4.0
121,121,22283,other,,5.0
122,122,22436,other,,6.0
123,123,22594,other,,7.0
124,124,22918,other,,8.0
125,125,23089,other,,9.0
126,126,23258,other,,10.0
127,127,23415,first,11,
128,128,23708,other,,0.0
129,129,23869,other,,1.0
130,130,24028,other,,2.0
131,131,24194,first,3,
132,132,24522,first,0,
133,133,24686,other,,0.0
134,134,24840,first,1,
135,135,25001,other,,0.0
136,136,25323,other,,1.0
137,137,25481,other,,2.0
138,138,25648,first,3,
139,139,25805,other,,0.0
140,140,26143,first,1,
141,141,26305,other,,0.0
142,142,26469,first,1,
143,143,26625,other,,0.0
144,144,26980,other,,1.0
145,145,27132,other,,2.0
146,146,27297,other,,3.0
147,147,27451,first,4,
148,148,27832,other,,0.0
149,149,27997,other,,1.0
150,150,28155,other,,2.0
151,151,28326,other,,3.0
152,152,28706,first,4,
153,153,28882,other,,0.0
154,154,29039,other,,1.0
155,155,29200,other,,2.0
156,156,29538,other,,3.0
157,157,29696,first,4,
158,158,29859,other,,0.0
159,159,30030,other,,1.0
160,160,30400,other,,2.0
161,161,30560,other,,3.0
162,162,30723,other,,4.0
163,163,30889,other,,5.0
164,164,31266,other,,6.0
165,165,31434,other,,7.0
166,166,31594,other,,8.0
167,167,31752,other,,9.0
168,168,32075,other,,10.0
169,169,32228,other,,11.0
170,170,32380,other,,12.0
171,171,32545,other,,13.0
172,172,32886,other,,14.0
173,173,33042,other,,15.0
174,174,33192,first,16,
175,175,33347,other,,0.0
176,176,33684,first,1,
177,177,33856,other,,0.0
178,178,34024,other,,1.0
179,179,34186,other,,2.0
180,180,34451,first,3,
181,181,34770,first,0,
182,182,34942,other,,0.0
183,183,35229,other,,1.0
184,184,35425,other,,2.0
185,185,35588,other,,3.0
186,186,35748,other,,4.0
187,187,36408,other,,5.0
188,188,36583,other,,6.0
189,189,36941,first,7,
190,190,37114,other,,0.0
191,191,37294,other,,1.0
192,192,37457,first,2,
193,193,37792,other,,0.0
194,194,37959,first,1,
195,195,38130,other,,0.0
196,196,38306,first,1,
197,197,38625,other,,0.0
198,198,38799,other,,1.0
199,199,38967,other,,2.0
200,200,39296,other,,3.0
201,201,39456,other,,4.0
202,202,39611,other,,5.0
203,203,39767,other,,6.0
204,204,40080,other,,7.0
205,205,40243,first,8,
206,206,40401,other,,0.0
207,207,40572,other,,1.0
208,208,40912,first,2,
209,209,41067,other,,0.0
210,210,41226,other,,1.0
211,211,41371,other,,2.0
212,212,41721,other,,3.0
213,213,41891,other,,4.0
214,214,42051,other,,5.0
215,215,42213,other,,6.0
216,216,42415,other,,7.0
217,217,42571,other,,8.0
218,218,42725,other,,9.0
219,219,42891,other,,10.0
220,220,43161,other,,11.0
221,221,43323,other,,12.0
222,222,43496,other,,13.0
223,223,43658,other,,14.0
224,224,43972,first,15,
225,225,44136,other,,0.0
226,226,44295,other,,1.0
227,227,44453,other,,2.0
228,228,44758,first,3,
229,229,44918,first,0,
230,230,45077,other,,0.0
231,231,45239,other,,1.0
232,232,45541,other,,2.0
233,233,45706,other,,3.0
234,234,45877,other,,4.0
235,235,46046,other,,5.0
236,236,46333,first,6,
237,237,46489,first,0,
238,238,46656,other,,0.0
239,239,46806,first,1,
240,240,46976,other,,0.0
241,241,47246,other,,1.0
242,242,47402,other,,2.0
243,243,47566,first,3,
244,244,47734,other,,0.0
245,245,47976,first,1,
246,246,48133,other,,0.0
247,247,48459,other,,1.0
248,248,48616,first,2,
249,249,48890,first,0,
250,250,49058,other,,0.0
251,251,49219,other,,1.0
252,252,49379,other,,2.0
253,253,49639,other,,3.0
254,254,49791,first,4,
255,255,49945,first,0,
256,256,50106,other,,0.0
257,257,50362,other,,1.0
258,258,50525,other,,2.0
259,259,50685,other,,3.0
260,260,50834,other,,4.0
261,261,51076,other,,5.0
262,262,51226,other,,6.0
263,263,51378,other,,7.0
264,264,51531,other,,8.0
265,265,51745,other,,9.0
266,266,51925,other,,10.0
267,267,52094,other,,11.0
268,268,52261,first,12,
269,269,52536,other,,0.0
270,270,52694,other,,1.0
271,271,52861,first,2,
272,272,53016,other,,0.0
273,273,53271,other,,1.0
274,274,53430,other,,2.0
275,275,53587,other,,3.0
276,276,54035,other,,4.0
277,277,54201,other,,5.0
278,278,54356,other,,6.0
279,279,54510,other,,7.0
280,280,54765,other,,8.0
281,281,54923,other,,9.0
282,282,55072,other,,10.0
283,283,55229,other,,11.0
284,284,55541,other,,12.0
285,285,55711,other,,13.0
286,286,55865,other,,14.0
287,287,56025,other,,15.0
288,288,56260,first,16,
289,289,56417,other,,0.0
290,290,56580,first,1,
291,291,56836,other,,0.0
292,292,57003,other,,1.0
293,293,57170,first,2,
294,294,57331,other,,0.0
295,295,57822,other,,1.0
296,296,57979,first,2,
297,297,58145,other,,0.0
298,298,58356,first,1,
299,299,58519,first,0,
300,300,58682,other,,0.0
301,301,58844,other,,1.0
302,302,59096,other,,2.0
303,303,59263,other,,3.0
304,304,59415,first,4,
305,305,59580,other,,0.0
306,306,59803,first,1,
307,307,59963,first,0,
308,308,60118,other,,0.0
309,309,60277,first,1,
310,310,60603,other,,0.0
311,311,60773,other,,1.0
312,312,60934,other,,2.0
313,313,61098,other,,3.0
314,314,61313,first,4,
315,315,61483,other,,0.0
316,316,61644,other,,1.0
317,317,61803,other,,2.0
318,318,62064,other,,3.0
319,319,62234,first,4,
320,320,62399,other,,0.0
321,321,62551,first,1,
322,322,62853,other,,0.0
323,323,63154,other,,1.0
324,324,63308,other,,2.0
325,325,63764,first,3,
326,326,63915,other,,0.0
327,327,64075,other,,1.0
328,328,64315,other,,2.0
329,329,64468,other,,3.0
330,330,64620,other,,4.0
331,331,64779,other,,5.0
332,332,65006,other,,6.0
333,333,65160,other,,7.0
334,334,65303,other,,8.0
335,335,65446,other,,9.0
336,336,65675,other,,10.0
337,337,65974,other,,11.0
338,338,66127,other,,12.0
339,339,66419,first,13,
340,340,66739,other,,0.0
341,341,67104,first,1,
342,342,67261,other,,0.0
343,343,67413,first,1,
344,344,67563,other,,0.0
345,345,67789,other,,1.0
346,346,67944,other,,2.0
347,347,68096,other,,3.0
348,348,68248,other,,4.0
349,349,68455,other,,5.0
350,350,68601,other,,6.0
351,351,68748,first,7,
352,352,68899,first,0,
353,353,69106,other,,0.0
354,354,69267,first,1,
355,355,69415,other,,0.0
356,356,69563,other,,1.0
357,357,69776,other,,2.0
358,358,69923,other,,3.0
359,359,70083,other,,4.0
360,360,70248,first,5,
361,361,70508,first,0,
362,362,70663,other,,0.0
363,363,70814,other,,1.0
364,364,70957,other,,2.0
365,365,71259,other,,3.0
366,366,71427,other,,4.0
367,367,71587,other,,5.0
368,368,71741,first,6,
369,369,71965,first,0,
370,370,72122,other,,0.0
371,371,72288,other,,1.0
372,372,72470,first,2,
373,373,72706,other,,0.0
374,374,72872,other,,1.0
375,375,73029,other,,2.0
376,376,73193,other,,3.0
377,377,73400,other,,4.0
378,378,73560,other,,5.0
379,379,73718,other,,6.0
380,380,73876,other,,7.0
381,381,74362,first,8,
382,382,74518,first,0,
383,383,74673,other,,0.0
384,384,74915,other,,1.0
385,385,75057,other,,2.0
386,386,75210,other,,3.0
387,387,75364,first,4,
388,388,75579,first,0,
389,389,75737,other,,0.0
390,390,75895,other,,1.0
391,391,76063,other,,2.0
392,392,76297,other,,3.0
393,393,76450,other,,4.0
394,394,76600,other,,5.0
