,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
172,172,34630,first,0,
173,173,34835,other,,0.0
174,174,34957,other,,1.0
175,175,35214,other,,2.0
176,176,35339,other,,3.0
177,177,35565,other,,4.0
178,178,35719,other,,5.0
179,179,35939,other,,6.0
180,180,36070,other,,7.0
181,181,36298,other,,8.0
182,182,36474,other,,9.0
183,183,36643,other,,10.0
184,184,36872,first,11,
185,185,36980,other,,0.0
186,186,37082,other,,1.0
187,187,37189,other,,2.0
188,188,37362,other,,3.0
189,189,37469,first,4,
190,190,37574,other,,0.0
191,191,37675,other,,1.0
192,192,37851,other,,2.0
193,193,38015,first,3,
194,194,38195,first,0,
195,195,38354,other,,0.0
196,196,39579,other,,1.0
197,197,39750,other,,2.0
198,198,40017,other,,3.0
199,199,40121,other,,4.0
200,200,40316,first,5,
201,201,40428,other,,0.0
202,202,40550,other,,1.0
203,203,40737,first,2,
204,204,40914,other,,0.0
205,205,41099,other,,1.0
206,206,41857,other,,2.0
207,207,41962,other,,3.0
208,208,42163,other,,4.0
209,209,42322,other,,5.0
210,210,42488,other,,6.0
211,211,42740,other,,7.0
212,212,42843,other,,8.0
213,213,43018,other,,9.0
214,214,43181,other,,10.0
215,215,43344,other,,11.0
216,216,43494,other,,12.0
217,217,43645,other,,13.0
218,218,43813,first,14,
219,219,44029,other,,0.0
220,220,44215,other,,1.0
221,221,44360,other,,2.0
222,222,44589,first,3,
223,223,44729,other,,0.0
224,224,44951,first,1,
225,225,45068,other,,0.0
226,226,45260,other,,1.0
227,227,45371,other,,2.0
228,228,45624,other,,3.0
229,229,45759,other,,4.0
230,230,45985,other,,5.0
231,231,46174,first,6,
232,232,46346,first,0,
233,233,46629,other,,0.0
234,234,46801,first,1,
235,235,47052,other,,0.0
236,236,47205,other,,1.0
237,237,47421,other,,2.0
238,238,47605,first,3,
239,239,47868,first,0,
240,240,48029,other,,0.0
241,241,48284,other,,1.0
242,242,48423,other,,2.0
243,243,48661,first,3,
244,244,48802,first,0,
245,245,49045,other,,0.0
246,246,49196,other,,1.0
247,247,49447,other,,2.0
248,248,49573,other,,3.0
249,249,49848,first,4,
250,250,50010,first,0,
251,251,50230,other,,0.0
252,252,50350,other,,1.0
253,253,50540,other,,2.0
254,254,50678,other,,3.0
255,255,50928,other,,4.0
256,256,51074,other,,5.0
257,257,51287,other,,6.0
258,258,51413,other,,7.0
259,259,51644,other,,8.0
260,260,51785,other,,9.0
261,261,51897,other,,10.0
262,262,52060,other,,11.0
263,263,52227,first,12,
264,264,52438,other,,0.0
265,265,52568,other,,1.0
266,266,52731,other,,2.0
267,267,52865,first,3,
268,268,52993,other,,0.0
269,269,53128,other,,1.0
270,270,53292,other,,2.0
271,271,53522,other,,3.0
272,272,53644,other,,4.0
273,273,54011,other,,5.0
274,274,54201,other,,6.0
275,275,54305,other,,7.0
276,276,54517,other,,8.0
277,277,54619,other,,9.0
278,278,54747,other,,10.0
279,279,54850,other,,11.0
280,280,55260,other,,12.0
281,281,55458,other,,13.0
282,282,55697,other,,14.0
283,283,55889,other,,15.0
284,284,56163,first,16,
285,285,56345,other,,0.0
286,286,56452,other,,1.0
287,287,56664,first,2,
288,288,56863,other,,0.0
289,289,56966,other,,1.0
290,290,57125,first,2,
291,291,57283,other,,0.0
292,292,57497,other,,1.0
293,293,57632,other,,2.0
294,294,57941,first,3,
295,295,58120,other,,0.0
296,296,58263,first,1,
297,297,58402,other,,0.0
298,298,58527,first,1,
299,299,58655,other,,0.0
300,300,58801,other,,1.0
301,301,58925,other,,2.0
302,302,59120,other,,3.0
303,303,59247,other,,4.0
304,304,59391,first,5,
305,305,59527,other,,0.0
306,306,59641,other,,1.0
307,307,59827,first,2,
308,308,59982,first,0,
309,309,61005,first,0,
310,310,61184,first,0,
311,311,61389,other,,0.0
312,312,61530,other,,1.0
313,313,61747,other,,2.0
314,314,61873,other,,3.0
315,315,62080,other,,4.0
316,316,62184,other,,5.0
317,317,62378,first,6,
318,318,62544,first,0,
319,319,62731,other,,0.0
320,320,62900,other,,1.0
321,321,63077,other,,2.0
322,322,63259,other,,3.0
323,323,63379,other,,4.0
324,324,63518,first,5,
325,325,63696,other,,0.0
326,326,63872,other,,1.0
327,327,64048,other,,2.0
328,328,64172,other,,3.0
329,329,64320,other,,4.0
330,330,64480,other,,5.0
331,331,64632,other,,6.0
332,332,64802,other,,7.0
333,333,64906,other,,8.0
334,334,65096,other,,9.0
335,335,65254,other,,10.0
336,336,65402,other,,11.0
337,337,65534,other,,12.0
338,338,65750,other,,13.0
339,339,65874,other,,14.0
340,340,66070,other,,15.0
341,341,66183,other,,16.0
342,342,66389,first,17,
343,343,66517,other,,0.0
344,344,66762,other,,1.0
345,345,66884,other,,2.0
346,346,67076,first,3,
347,347,67203,other,,0.0
348,348,67409,first,1,
349,349,67537,other,,0.0
350,350,67752,other,,1.0
351,351,67911,other,,2.0
352,352,68121,other,,3.0
353,353,68245,other,,4.0
354,354,68416,other,,5.0
355,355,68536,other,,6.0
356,356,68975,first,7,
357,357,69601,first,0,
358,358,69752,other,,0.0
359,359,69954,other,,1.0
360,360,70108,other,,2.0
361,361,70347,first,3,
362,362,70486,first,0,
363,363,70597,other,,0.0
364,364,70813,other,,1.0
365,365,70977,other,,2.0
366,366,71081,other,,3.0
367,367,71222,other,,4.0
368,368,71348,other,,5.0
369,369,71555,other,,6.0
370,370,71678,other,,7.0
371,371,71902,first,8,
372,372,72033,first,0,
373,373,72238,other,,0.0
374,374,72358,first,1,
375,375,72556,other,,0.0
376,376,72672,other,,1.0
377,377,72887,other,,2.0
378,378,73003,other,,3.0
379,379,73240,other,,4.0
380,380,73357,other,,5.0
381,381,73579,other,,6.0
382,382,73689,other,,7.0
383,383,73888,other,,8.0
384,384,74016,other,,9.0
385,385,74238,first,10,
386,386,74352,other,,0.0
387,387,74558,first,1,
388,388,74668,other,,0.0
389,389,74868,other,,1.0
390,390,74983,other,,2.0
391,391,75190,other,,3.0
392,392,75292,first,4,
393,393,75497,other,,0.0
394,394,75623,first,1,
395,395,75875,other,,0.0
396,396,75985,other,,1.0
397,397,76128,other,,2.0
398,398,76279,other,,3.0
399,399,76391,other,,4.0
400,400,76610,other,,5.0
401,401,76726,other,,6.0
