,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
130,130,34920,first,1,
131,131,35461,first,0,
132,132,35626,other,,0.0
133,133,35786,other,,1.0
134,134,36199,other,,2.0
135,135,36380,other,,3.0
136,136,37044,other,,4.0
137,137,37226,other,,5.0
138,138,37865,first,6,
139,139,38029,first,0,
140,140,38928,other,,0.0
141,141,39086,other,,1.0
142,142,39253,other,,2.0
143,143,39680,other,,3.0
144,144,39834,other,,4.0
145,145,40651,other,,5.0
146,146,40819,other,,6.0
147,147,41265,first,7,
148,148,41440,other,,0.0
149,149,42069,first,1,
150,150,42243,other,,0.0
151,151,42651,other,,1.0
152,152,42836,other,,2.0
153,153,43360,first,3,
154,154,43538,first,0,
155,155,44028,first,0,
156,156,44216,other,,0.0
157,157,44822,first,1,
158,158,45008,first,0,
159,159,45608,other,,0.0
160,160,45787,first,1,
161,161,46335,first,0,
162,162,46526,other,,0.0
163,163,47147,first,1,
164,164,47326,other,,0.0
165,165,47515,other,,1.0
166,166,48003,other,,2.0
167,167,48287,other,,3.0
168,168,48620,other,,4.0
169,169,48806,other,,5.0
170,170,49586,first,6,
171,171,49766,other,,0.0
172,172,50324,first,1,
173,173,50425,other,,0.0
174,174,51019,other,,1.0
175,175,51195,other,,2.0
176,176,51868,other,,3.0
177,177,52041,other,,4.0
178,178,52551,other,,5.0
179,179,52720,other,,6.0
180,180,53367,first,7,
181,181,53542,other,,0.0
182,182,54005,first,1,
183,183,54172,other,,0.0
184,184,54768,first,1,
185,185,54950,other,,0.0
186,186,55484,first,1,
187,187,55697,first,0,
188,188,56187,other,,0.0
189,189,56367,other,,1.0
190,190,56881,first,2,
191,191,57650,first,0,
192,192,58245,other,,0.0
193,193,58409,first,1,
194,194,58748,other,,0.0
195,195,58898,other,,1.0
196,196,59393,first,2,
197,197,59662,first,0,
198,198,60161,other,,0.0
199,199,60329,other,,1.0
200,200,60881,first,2,
201,201,61035,other,,0.0
202,202,61535,other,,1.0
203,203,61706,other,,2.0
204,204,62296,other,,3.0
205,205,62575,other,,4.0
206,206,63026,other,,5.0
207,207,63176,other,,6.0
208,208,63819,first,7,
209,209,63972,other,,0.0
210,210,64382,first,1,
211,211,64535,first,0,
212,212,65252,other,,0.0
213,213,65400,other,,1.0
214,214,65979,first,2,
215,215,66128,first,0,
216,216,66801,first,0,
217,217,67257,other,,0.0
218,218,67481,first,1,
219,219,67766,first,0,
220,220,67911,other,,0.0
221,221,68358,other,,1.0
222,222,68515,other,,2.0
223,223,68898,first,3,
224,224,69056,other,,0.0
225,225,69611,first,1,
226,226,69993,other,,0.0
227,227,70157,other,,1.0
228,228,70754,other,,2.0
229,229,70904,other,,3.0
230,230,71403,first,4,
231,231,71567,first,0,
232,232,72026,other,,0.0
233,233,72186,other,,1.0
234,234,72740,first,2,
235,235,72900,other,,0.0
236,236,73208,first,1,
237,237,73359,other,,0.0
238,238,73774,other,,1.0
239,239,73933,other,,2.0
240,240,74348,other,,3.0
241,241,75005,other,,4.0
242,242,75129,other,,5.0
243,243,75774,other,,6.0
244,244,75892,other,,7.0
245,245,76301,other,,8.0
246,246,76471,other,,9.0
