,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
271,271,50878,other,,4.0
272,272,51156,other,,5.0
273,273,51271,other,,6.0
274,274,51429,other,,7.0
275,275,51532,other,,8.0
276,276,51762,other,,9.0
277,277,51872,other,,10.0
278,278,52103,other,,11.0
279,279,52218,other,,12.0
280,280,52443,first,13,
281,281,52567,other,,0.0
282,282,52794,first,1,
283,283,52909,other,,0.0
284,284,53112,other,,1.0
285,285,53266,other,,2.0
286,286,53437,other,,3.0
287,287,53552,other,,4.0
288,288,53774,other,,5.0
289,289,53894,other,,6.0
290,290,54129,other,,7.0
291,291,54245,other,,8.0
292,292,54482,other,,9.0
293,293,54616,other,,10.0
294,294,54843,other,,11.0
295,295,54958,other,,12.0
296,296,55186,other,,13.0
297,297,55301,other,,14.0
298,298,55528,other,,15.0
299,299,55633,other,,16.0
300,300,55882,other,,17.0
301,301,56143,first,18,
302,302,56248,other,,0.0
303,303,56468,other,,1.0
304,304,56584,first,2,
305,305,56840,other,,0.0
306,306,56975,other,,1.0
307,307,57216,first,2,
308,308,57341,other,,0.0
309,309,57566,other,,1.0
310,310,57691,other,,2.0
311,311,57903,first,3,
312,312,58020,other,,0.0
313,313,58312,first,1,
314,314,58433,other,,0.0
315,315,58587,first,1,
316,316,58699,other,,0.0
317,317,58904,other,,1.0
318,318,59022,other,,2.0
319,319,59243,other,,3.0
320,320,59386,other,,4.0
321,321,59601,first,5,
322,322,59751,first,0,
323,323,59933,first,0,
324,324,60041,other,,0.0
325,325,60263,first,1,
326,326,60383,other,,0.0
327,327,60589,other,,1.0
328,328,60704,other,,2.0
329,329,60926,other,,3.0
330,330,61056,other,,4.0
331,331,61280,first,5,
332,332,61398,other,,0.0
333,333,61617,other,,1.0
334,334,61722,other,,2.0
335,335,61963,other,,3.0
336,336,62114,other,,4.0
337,337,62263,first,5,
338,338,62378,other,,0.0
339,339,62611,first,1,
340,340,62733,other,,0.0
341,341,62964,other,,1.0
342,342,63096,other,,2.0
343,343,63317,other,,3.0
344,344,63440,other,,4.0
345,345,63664,first,5,
346,346,63782,other,,0.0
347,347,63999,other,,1.0
348,348,64122,other,,2.0
349,349,64346,other,,3.0
350,350,64465,other,,4.0
351,351,64680,other,,5.0
352,352,64797,other,,6.0
353,353,65092,other,,7.0
354,354,65210,other,,8.0
355,355,65378,other,,9.0
356,356,65499,other,,10.0
357,357,65774,other,,11.0
358,358,65895,other,,12.0
359,359,66119,other,,13.0
360,360,66238,other,,14.0
361,361,66456,first,15,
362,362,66575,other,,0.0
363,363,66793,other,,1.0
364,364,66901,other,,2.0
365,365,67116,first,3,
366,366,67222,other,,0.0
367,367,67433,first,1,
368,368,67541,other,,0.0
369,369,67767,other,,1.0
370,370,67881,other,,2.0
371,371,68114,other,,3.0
372,372,68225,other,,4.0
373,373,68464,other,,5.0
374,374,68643,first,6,
375,375,68804,other,,0.0
376,376,68926,first,1,
377,377,69147,other,,0.0
378,378,69255,first,1,
379,379,69473,other,,0.0
380,380,69582,other,,1.0
381,381,69778,other,,2.0
382,382,69881,other,,3.0
383,383,70153,first,4,
384,384,70264,other,,0.0
385,385,70432,first,1,
386,386,70551,other,,0.0
387,387,70688,other,,1.0
388,388,70864,other,,2.0
389,389,70981,other,,3.0
390,390,71204,other,,4.0
391,391,71323,other,,5.0
392,392,71536,other,,6.0
393,393,71648,other,,7.0
394,394,71875,first,8,
395,395,71988,first,0,
396,396,72207,other,,0.0
397,397,72415,first,1,
398,398,72560,other,,0.0
399,399,72810,other,,1.0
400,400,73040,other,,2.0
401,401,73158,other,,3.0
402,402,73437,other,,4.0
403,403,73564,other,,5.0
404,404,73742,other,,6.0
405,405,73867,other,,7.0
406,406,74101,other,,8.0
407,407,74227,first,9,
408,408,74442,first,0,
409,409,74561,other,,0.0
410,410,74785,other,,1.0
411,411,74947,other,,2.0
412,412,75105,other,,3.0
413,413,75216,other,,4.0
414,414,75428,first,5,
415,415,75532,first,0,
416,416,75752,other,,0.0
417,417,75867,other,,1.0
418,418,76124,other,,2.0
419,419,76252,other,,3.0
420,420,76504,other,,4.0
421,421,76631,other,,5.0
