,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
169,169,34443,first,3,
170,170,34599,first,0,
171,171,34861,other,,0.0
172,172,34990,other,,1.0
173,173,35229,other,,2.0
174,174,35356,other,,3.0
175,175,35592,other,,4.0
176,176,35720,other,,5.0
177,177,35848,other,,6.0
178,178,36057,other,,7.0
179,179,36299,other,,8.0
180,180,36441,other,,9.0
181,181,36673,other,,10.0
182,182,36815,other,,11.0
183,183,37127,first,12,
184,184,37271,other,,0.0
185,185,37555,first,1,
186,186,37683,other,,0.0
187,187,37976,first,1,
188,188,38112,other,,0.0
189,189,38398,first,1,
190,190,38540,other,,0.0
191,191,38812,other,,1.0
192,192,38952,other,,2.0
193,193,39213,other,,3.0
194,194,39362,other,,4.0
195,195,39651,other,,5.0
196,196,39790,other,,6.0
197,197,40061,other,,7.0
198,198,40202,first,8,
199,199,40462,other,,0.0
200,200,40609,other,,1.0
201,201,40867,first,2,
202,202,41100,other,,0.0
203,203,41337,other,,1.0
204,204,41497,other,,2.0
205,205,41791,other,,3.0
206,206,41983,other,,4.0
207,207,42101,other,,5.0
208,208,42285,other,,6.0
209,209,42436,other,,7.0
210,210,42694,other,,8.0
211,211,42840,other,,9.0
212,212,43068,other,,10.0
213,213,43210,other,,11.0
214,214,43451,other,,12.0
215,215,43667,other,,13.0
216,216,43800,first,14,
217,217,43984,other,,0.0
218,218,44196,other,,1.0
219,219,44328,other,,2.0
220,220,44521,other,,3.0
221,221,44640,first,4,
222,222,44896,first,0,
223,223,45021,other,,0.0
224,224,45294,other,,1.0
225,225,45414,other,,2.0
226,226,45674,other,,3.0
227,227,45801,other,,4.0
228,228,46030,other,,5.0
229,229,46154,first,6,
230,230,46405,first,0,
231,231,46533,other,,0.0
232,232,46780,first,1,
233,233,46915,other,,0.0
234,234,47180,other,,1.0
235,235,47314,other,,2.0
236,236,47596,first,3,
237,237,47746,first,0,
238,238,47988,other,,0.0
239,239,48095,other,,1.0
240,240,48448,other,,2.0
241,241,48623,first,3,
242,242,48834,first,0,
243,243,48986,other,,0.0
244,244,49256,other,,1.0
245,245,49396,other,,2.0
246,246,49669,first,3,
247,247,49803,other,,0.0
248,248,50099,first,1,
249,249,50226,other,,0.0
250,250,50500,other,,1.0
251,251,50631,other,,2.0
252,252,50881,other,,3.0
253,253,51022,other,,4.0
254,254,51246,other,,5.0
255,255,51364,other,,6.0
256,256,51596,other,,7.0
257,257,51720,other,,8.0
258,258,51957,other,,9.0
259,259,52076,other,,10.0
260,260,52334,first,11,
261,261,52460,other,,0.0
262,262,52682,other,,1.0
263,263,52811,first,2,
264,264,53067,other,,0.0
265,265,53198,other,,1.0
266,266,53445,other,,2.0
267,267,53580,other,,3.0
268,268,53818,other,,4.0
269,269,53943,other,,5.0
270,270,54197,other,,6.0
271,271,54322,other,,7.0
272,272,54588,other,,8.0
273,273,54712,other,,9.0
274,274,54936,other,,10.0
275,275,55057,other,,11.0
276,276,55301,other,,12.0
277,277,55420,other,,13.0
278,278,55664,other,,14.0
279,279,55774,other,,15.0
280,280,56030,other,,16.0
281,281,56154,first,17,
282,282,56394,other,,0.0
283,283,56510,other,,1.0
284,284,56733,first,2,
285,285,56850,other,,0.0
286,286,57097,first,1,
287,287,57208,other,,0.0
288,288,57454,other,,1.0
289,289,57600,other,,2.0
290,290,57870,first,3,
291,291,58009,other,,0.0
292,292,58335,first,1,
293,293,58464,other,,0.0
294,294,58634,first,1,
295,295,58765,other,,0.0
296,296,59080,other,,1.0
297,297,59216,other,,2.0
298,298,59393,first,3,
299,299,59526,other,,0.0
300,300,59780,first,1,
301,301,59917,first,0,
302,302,60178,first,0,
303,303,60324,other,,0.0
304,304,60583,other,,1.0
305,305,60715,other,,2.0
306,306,60999,other,,3.0
307,307,61132,other,,4.0
308,308,61393,first,5,
309,309,61521,other,,0.0
310,310,61774,other,,1.0
311,311,61906,other,,2.0
312,312,62151,other,,3.0
313,313,62282,first,4,
314,314,62532,first,0,
315,315,62667,other,,0.0
316,316,62888,other,,1.0
317,317,63014,other,,2.0
318,318,63146,other,,3.0
319,319,63337,other,,4.0
320,320,63470,other,,5.0
321,321,63750,first,6,
322,322,63868,other,,0.0
323,323,64127,other,,1.0
324,324,64245,other,,2.0
325,325,64508,other,,3.0
326,326,64625,other,,4.0
327,327,64888,other,,5.0
328,328,65007,other,,6.0
329,329,65246,other,,7.0
330,330,65356,other,,8.0
331,331,65583,other,,9.0
332,332,65700,other,,10.0
333,333,65916,other,,11.0
334,334,66030,other,,12.0
335,335,66257,other,,13.0
336,336,66376,first,14,
337,337,66599,other,,0.0
338,338,66724,other,,1.0
339,339,66952,other,,2.0
340,340,67068,other,,3.0
341,341,67286,first,4,
342,342,67403,first,0,
343,343,67662,other,,0.0
344,344,67793,other,,1.0
345,345,68014,other,,2.0
346,346,68137,other,,3.0
347,347,68241,other,,4.0
348,348,68429,other,,5.0
349,349,68545,other,,6.0
350,350,68784,first,7,
351,351,68917,first,0,
352,352,69151,other,,0.0
353,353,69277,first,1,
354,354,69510,other,,0.0
355,355,69636,other,,1.0
356,356,69885,other,,2.0
357,357,70001,other,,3.0
358,358,70234,first,4,
359,359,70375,other,,0.0
360,360,70618,first,1,
361,361,70745,other,,0.0
362,362,70969,other,,1.0
363,363,71139,other,,2.0
364,364,71305,other,,3.0
365,365,71407,other,,4.0
366,366,71620,other,,5.0
367,367,71809,first,6,
368,368,71917,other,,0.0
369,369,72133,first,1,
370,370,72289,other,,0.0
371,371,72560,first,1,
372,372,72719,other,,0.0
373,373,73093,other,,1.0
374,374,73253,other,,2.0
375,375,73426,other,,3.0
376,376,73579,other,,4.0
377,377,73851,other,,5.0
378,378,74001,other,,6.0
379,379,74233,first,7,
380,380,74366,first,0,
381,381,74664,other,,0.0
382,382,74791,other,,1.0
383,383,74939,other,,2.0
384,384,75053,other,,3.0
385,385,75287,first,4,
386,386,75407,other,,0.0
387,387,75603,first,1,
388,388,75719,other,,0.0
389,389,75922,other,,1.0
390,390,76032,other,,2.0
391,391,76237,other,,3.0
392,392,76341,other,,4.0
393,393,76566,other,,5.0
394,394,76674,other,,6.0
