,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
215,215,43729,other,,14.0
216,216,43842,first,15,
217,217,44014,other,,0.0
218,218,44119,other,,1.0
219,219,44248,other,,2.0
220,220,44839,first,3,
221,221,44975,other,,0.0
222,222,45079,other,,1.0
223,223,45224,other,,2.0
224,224,45367,other,,3.0
225,225,45507,other,,4.0
226,226,45651,other,,5.0
227,227,46217,first,6,
228,228,46349,first,0,
229,229,46478,other,,0.0
230,230,46613,other,,1.0
231,231,47216,first,2,
232,232,47353,other,,0.0
233,233,47484,other,,1.0
234,234,47614,first,2,
235,235,47812,first,0,
236,236,47936,other,,0.0
237,237,48091,other,,1.0
238,238,48277,other,,2.0
239,239,49515,first,3,
240,240,49643,other,,0.0
241,241,49872,first,1,
242,242,49981,first,0,
243,243,50195,other,,0.0
244,244,50339,other,,1.0
245,245,50471,other,,2.0
246,246,50609,other,,3.0
247,247,50724,other,,4.0
248,248,51695,other,,5.0
249,249,51812,other,,6.0
250,250,51926,other,,7.0
251,251,52043,other,,8.0
252,252,52163,other,,9.0
253,253,52270,first,10,
254,254,52371,other,,0.0
255,255,53020,first,1,
256,256,53131,other,,0.0
257,257,53242,other,,1.0
258,258,53349,other,,2.0
259,259,53542,other,,3.0
260,260,54386,other,,4.0
261,261,54511,other,,5.0
262,262,54641,other,,6.0
263,263,54752,other,,7.0
264,264,54874,other,,8.0
265,265,55516,other,,9.0
266,266,55627,other,,10.0
267,267,55743,other,,11.0
268,268,55934,other,,12.0
269,269,56044,other,,13.0
270,270,56257,first,14,
271,271,57331,first,0,
272,272,57458,other,,0.0
273,273,57582,other,,1.0
274,274,57698,other,,2.0
275,275,57818,other,,3.0
276,276,57947,first,4,
277,277,58066,other,,0.0
278,278,58170,other,,1.0
279,279,58320,first,2,
280,280,58440,other,,0.0
281,281,58559,first,1,
282,282,58688,other,,0.0
283,283,58805,other,,1.0
284,284,58926,other,,2.0
285,285,59047,other,,3.0
286,286,59170,other,,4.0
287,287,59291,other,,5.0
288,288,60257,first,6,
289,289,60364,other,,0.0
290,290,60518,other,,1.0
291,291,60643,other,,2.0
292,292,60766,other,,3.0
293,293,60884,other,,4.0
294,294,61012,other,,5.0
295,295,61812,first,6,
296,296,61935,other,,0.0
297,297,62050,other,,1.0
298,298,62155,other,,2.0
299,299,62264,first,3,
300,300,62379,other,,0.0
301,301,62506,first,1,
302,302,63241,other,,0.0
303,303,63363,other,,1.0
304,304,63477,other,,2.0
305,305,63586,first,3,
306,306,63694,other,,0.0
307,307,63797,other,,1.0
308,308,63908,other,,2.0
309,309,64018,other,,3.0
310,310,64135,other,,4.0
311,311,64236,other,,5.0
312,312,64341,other,,6.0
313,313,64446,other,,7.0
314,314,64557,other,,8.0
315,315,64668,other,,9.0
316,316,64781,other,,10.0
317,317,64885,other,,11.0
318,318,64998,other,,12.0
319,319,65101,other,,13.0
320,320,65230,other,,14.0
321,321,65372,other,,15.0
322,322,66286,other,,16.0
323,323,66409,first,17,
324,324,66530,other,,0.0
325,325,66679,other,,1.0
326,326,66855,other,,2.0
327,327,66957,other,,3.0
328,328,67097,first,4,
329,329,67269,other,,0.0
330,330,67382,first,1,
331,331,67483,other,,0.0
332,332,68388,other,,1.0
333,333,68502,other,,2.0
334,334,68619,first,3,
335,335,68768,other,,0.0
336,336,68999,first,1,
337,337,69113,other,,0.0
338,338,69225,other,,1.0
339,339,69337,first,2,
340,340,69451,other,,0.0
341,341,70145,first,1,
342,342,70246,other,,0.0
343,343,70354,other,,1.0
344,344,70486,first,2,
345,345,70691,other,,0.0
346,346,70792,other,,1.0
347,347,70897,other,,2.0
348,348,71011,other,,3.0
349,349,71941,first,4,
350,350,72050,other,,0.0
351,351,72158,other,,1.0
352,352,72269,other,,2.0
353,353,72371,first,3,
354,354,72483,other,,0.0
355,355,72594,other,,1.0
356,356,72698,other,,2.0
357,357,73326,other,,3.0
358,358,73456,other,,4.0
359,359,73598,other,,5.0
360,360,73833,other,,6.0
361,361,74051,other,,7.0
362,362,74222,first,8,
363,363,74346,other,,0.0
364,364,74482,first,1,
365,365,75440,first,0,
366,366,75576,first,0,
367,367,75701,other,,0.0
368,368,75892,other,,1.0
369,369,76012,other,,2.0
370,370,76194,other,,3.0
371,371,76306,other,,4.0
372,372,76485,other,,5.0
