,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
126,126,21319,other,,0.0
127,127,21443,other,,1.0
128,128,21572,other,,2.0
129,129,21820,other,,3.0
130,130,21946,other,,4.0
131,131,22070,other,,5.0
132,132,22204,other,,6.0
133,133,22458,other,,7.0
134,134,22593,other,,8.0
135,135,22723,other,,9.0
136,136,22858,other,,10.0
137,137,23114,other,,11.0
138,138,23238,other,,12.0
139,139,23369,first,13,
140,140,23500,other,,0.0
141,141,23778,other,,1.0
142,142,23908,other,,2.0
143,143,24045,other,,3.0
144,144,24175,first,4,
145,145,24423,other,,0.0
146,146,24553,first,1,
147,147,24677,other,,0.0
148,148,24800,first,1,
149,149,25060,other,,0.0
150,150,25176,other,,1.0
151,151,25308,other,,2.0
152,152,25439,other,,3.0
153,153,25690,first,4,
154,154,25811,other,,0.0
155,155,25950,first,1,
156,156,26080,other,,0.0
157,157,26351,first,1,
158,158,26476,first,0,
159,159,26602,other,,0.0
160,160,26987,other,,1.0
161,161,27240,other,,2.0
162,162,27372,other,,3.0
163,163,27630,first,4,
164,164,27881,other,,0.0
165,165,28005,other,,1.0
166,166,28300,other,,2.0
167,167,28427,first,3,
168,168,28563,other,,0.0
169,169,28689,first,1,
170,170,28940,other,,0.0
171,171,29066,other,,1.0
172,172,29325,other,,2.0
173,173,29592,other,,3.0
174,174,29722,first,4,
175,175,29850,other,,0.0
176,176,29981,other,,1.0
177,177,30234,other,,2.0
178,178,30352,other,,3.0
179,179,30479,other,,4.0
180,180,30608,other,,5.0
181,181,30873,other,,6.0
182,182,31126,other,,7.0
183,183,31254,other,,8.0
184,184,31529,other,,9.0
185,185,31655,other,,10.0
186,186,31776,other,,11.0
187,187,31908,other,,12.0
188,188,32163,other,,13.0
189,189,32291,other,,14.0
190,190,32420,other,,15.0
191,191,32548,other,,16.0
192,192,32809,other,,17.0
193,193,32945,other,,18.0
194,194,33065,other,,19.0
195,195,33200,first,20,
196,196,33473,first,0,
197,197,33592,other,,0.0
198,198,33718,other,,1.0
199,199,33843,other,,2.0
200,200,34105,other,,3.0
201,201,34230,other,,4.0
202,202,34354,first,5,
203,203,34479,other,,0.0
204,204,34748,first,1,
205,205,34878,other,,0.0
206,206,35002,other,,1.0
207,207,35399,other,,2.0
208,208,35529,other,,3.0
209,209,35666,other,,4.0
210,210,35796,other,,5.0
211,211,36065,other,,6.0
212,212,36198,other,,7.0
213,213,36321,other,,8.0
214,214,36710,other,,9.0
215,215,36834,other,,10.0
216,216,36960,first,11,
217,217,37097,other,,0.0
218,218,37499,first,1,
219,219,37620,other,,0.0
220,220,37750,other,,1.0
221,221,38009,first,2,
222,222,38110,other,,0.0
223,223,38250,first,1,
224,224,38384,other,,0.0
225,225,38652,other,,1.0
226,226,38789,other,,2.0
227,227,38909,other,,3.0
228,228,39039,other,,4.0
229,229,39315,other,,5.0
230,230,39569,other,,6.0
231,231,39698,other,,7.0
232,232,39952,other,,8.0
233,233,40086,other,,9.0
234,234,40208,first,10,
235,235,40342,other,,0.0
236,236,40605,other,,1.0
237,237,40730,first,2,
238,238,40860,other,,0.0
239,239,40983,other,,1.0
240,240,41369,other,,2.0
241,241,41490,other,,3.0
242,242,41614,other,,4.0
243,243,41870,other,,5.0
244,244,42001,other,,6.0
245,245,42131,other,,7.0
246,246,42258,other,,8.0
247,247,42529,other,,9.0
248,248,42658,other,,10.0
249,249,42924,other,,11.0
250,250,43186,other,,12.0
251,251,43308,other,,13.0
252,252,43438,other,,14.0
253,253,43574,other,,15.0
254,254,43817,first,16,
255,255,43946,other,,0.0
256,256,44087,other,,1.0
257,257,44231,other,,2.0
258,258,44487,other,,3.0
259,259,44602,first,4,
260,260,44862,first,0,
261,261,45136,other,,0.0
262,262,45258,other,,1.0
263,263,45394,other,,2.0
264,264,45526,other,,3.0
265,265,45776,other,,4.0
266,266,45900,other,,5.0
267,267,46033,other,,6.0
268,268,46168,first,7,
269,269,46430,first,0,
270,270,46558,other,,0.0
271,271,46685,other,,1.0
272,272,46813,first,2,
273,273,47300,other,,0.0
274,274,47439,other,,1.0
275,275,47703,first,2,
276,276,47832,first,0,
277,277,47967,other,,0.0
278,278,48100,other,,1.0
279,279,48381,other,,2.0
280,280,48508,other,,3.0
281,281,48634,first,4,
282,282,48764,other,,0.0
283,283,49020,first,1,
284,284,49140,other,,0.0
285,285,49289,other,,1.0
286,286,49419,other,,2.0
287,287,49660,other,,3.0
288,288,49922,first,4,
289,289,50054,other,,0.0
290,290,50316,other,,1.0
291,291,50433,other,,2.0
292,292,50565,other,,3.0
293,293,50689,other,,4.0
294,294,50947,other,,5.0
295,295,51081,other,,6.0
296,296,51216,other,,7.0
297,297,51337,other,,8.0
298,298,51607,other,,9.0
299,299,51735,other,,10.0
300,300,51875,other,,11.0
301,301,52006,other,,12.0
302,302,52273,first,13,
303,303,52403,other,,0.0
304,304,52661,other,,1.0
305,305,52914,first,2,
306,306,53047,other,,0.0
307,307,53173,other,,1.0
308,308,53302,other,,2.0
309,309,53555,other,,3.0
310,310,53681,other,,4.0
311,311,53810,other,,5.0
312,312,53942,other,,6.0
313,313,54196,other,,7.0
314,314,54319,other,,8.0
315,315,54459,other,,9.0
316,316,54595,other,,10.0
317,317,54866,other,,11.0
318,318,54989,other,,12.0
319,319,55115,other,,13.0
320,320,55249,other,,14.0
321,321,55514,other,,15.0
322,322,55641,other,,16.0
323,323,55764,other,,17.0
324,324,55896,other,,18.0
325,325,56154,first,19,
326,326,56280,other,,0.0
327,327,56408,other,,1.0
328,328,56543,other,,2.0
329,329,56838,first,3,
330,330,56976,other,,0.0
331,331,57102,first,1,
332,332,57232,other,,0.0
333,333,57501,other,,1.0
334,334,57628,other,,2.0
335,335,57752,other,,3.0
336,336,57878,first,4,
337,337,58134,other,,0.0
338,338,58393,first,1,
339,339,58525,first,0,
340,340,58805,other,,0.0
341,341,58942,other,,1.0
342,342,59071,other,,2.0
343,343,59205,other,,3.0
344,344,59584,first,4,
345,345,59708,first,0,
346,346,59835,other,,0.0
347,347,60101,first,1,
348,348,60225,first,0,
349,349,60358,other,,0.0
350,350,60495,other,,1.0
351,351,60769,other,,2.0
352,352,60895,other,,3.0
353,353,61023,other,,4.0
354,354,61151,other,,5.0
355,355,61467,first,6,
356,356,61733,other,,0.0
357,357,61863,other,,1.0
358,358,62119,other,,2.0
359,359,62245,first,3,
360,360,62371,other,,0.0
361,361,62492,first,1,
362,362,62756,other,,0.0
363,363,62872,other,,1.0
364,364,62997,other,,2.0
365,365,63124,other,,3.0
366,366,63363,other,,4.0
367,367,63488,first,5,
368,368,63614,other,,0.0
369,369,63734,other,,1.0
370,370,63972,other,,2.0
371,371,64101,other,,3.0
372,372,64231,other,,4.0
373,373,64351,other,,5.0
374,374,64719,other,,6.0
375,375,64841,other,,7.0
376,376,64970,other,,8.0
377,377,65245,other,,9.0
378,378,65364,other,,10.0
379,379,65492,other,,11.0
380,380,65617,other,,12.0
381,381,65883,other,,13.0
382,382,65998,other,,14.0
383,383,66122,other,,15.0
384,384,66249,other,,16.0
385,385,66507,first,17,
386,386,66623,other,,0.0
387,387,66867,other,,1.0
388,388,67102,first,2,
389,389,67223,other,,0.0
390,390,67355,first,1,
391,391,67488,other,,0.0
392,392,67753,other,,1.0
393,393,67876,other,,2.0
394,394,68008,other,,3.0
395,395,68136,other,,4.0
396,396,68374,other,,5.0
397,397,68485,other,,6.0
398,398,68616,first,7,
399,399,69123,first,0,
400,400,69248,first,0,
401,401,69372,other,,0.0
402,402,69634,other,,1.0
403,403,69764,other,,2.0
404,404,69887,other,,3.0
405,405,70000,other,,4.0
406,406,70266,first,5,
407,407,70398,other,,0.0
408,408,70525,first,1,
409,409,70655,other,,0.0
410,410,70910,other,,1.0
411,411,71172,other,,2.0
412,412,71304,other,,3.0
413,413,71557,other,,4.0
414,414,71681,first,5,
415,415,71801,other,,0.0
416,416,71939,first,1,
417,417,72193,other,,0.0
418,418,72309,other,,1.0
419,419,72444,first,2,
420,420,72577,other,,0.0
421,421,72842,other,,1.0
422,422,72960,other,,2.0
423,423,73092,other,,3.0
424,424,73225,other,,4.0
425,425,73471,other,,5.0
426,426,73589,other,,6.0
427,427,73726,other,,7.0
428,428,73845,other,,8.0
429,429,74109,other,,9.0
430,430,74230,first,10,
431,431,74364,other,,0.0
432,432,74497,first,1,
433,433,74764,other,,0.0
434,434,74879,other,,1.0
435,435,75009,other,,2.0
436,436,75132,other,,3.0
437,437,75387,first,4,
438,438,75517,other,,0.0
439,439,75643,first,1,
440,440,75768,other,,0.0
441,441,76034,other,,1.0
442,442,76302,other,,2.0
443,443,76426,other,,3.0
444,444,76689,other,,4.0
