,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
244,244,63390,other,,7.0
245,245,63504,other,,8.0
246,246,63852,other,,9.0
247,247,63963,other,,10.0
248,248,64074,other,,11.0
249,249,64189,other,,12.0
250,250,64511,other,,13.0
251,251,64615,other,,14.0
252,252,64724,other,,15.0
253,253,64841,first,16,
254,254,65095,other,,0.0
255,255,65202,other,,1.0
256,256,65406,other,,2.0
257,257,65686,first,3,
258,258,65880,first,0,
259,259,65985,other,,0.0
260,260,66214,other,,1.0
261,261,66321,other,,2.0
262,262,66511,other,,3.0
263,263,66835,other,,4.0
264,264,66948,other,,5.0
265,265,67051,other,,6.0
266,266,67152,first,7,
267,267,67467,first,0,
268,268,67662,other,,0.0
269,269,67768,first,1,
270,270,67869,other,,0.0
271,271,68151,other,,1.0
272,272,68256,other,,2.0
273,273,68434,other,,3.0
274,274,68705,first,4,
275,275,68896,first,0,
276,276,68999,other,,0.0
277,277,69266,other,,1.0
278,278,69460,other,,2.0
279,279,69805,other,,3.0
280,280,69906,other,,4.0
281,281,70085,other,,5.0
282,282,70359,first,6,
283,283,70545,first,0,
284,284,70658,other,,0.0
285,285,70882,first,1,
286,286,71044,other,,0.0
287,287,71391,other,,1.0
288,288,71562,other,,2.0
289,289,71735,other,,3.0
290,290,72030,other,,4.0
291,291,72190,other,,5.0
292,292,72361,other,,6.0
293,293,72615,first,7,
294,294,72778,other,,0.0
295,295,72943,first,1,
296,296,73097,other,,0.0
297,297,73612,other,,1.0
298,298,73773,first,2,
299,299,74406,first,0,
300,300,74546,other,,0.0
301,301,75244,other,,1.0
302,302,75476,other,,2.0
303,303,75842,other,,3.0
304,304,75979,other,,4.0
305,305,76412,other,,5.0
306,306,76528,other,,6.0
307,307,76728,other,,7.0
