,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
89,89,17291,first,0,
90,90,17418,first,0,
91,91,17549,other,,0.0
92,92,17679,first,1,
93,93,18053,other,,0.0
94,94,18181,other,,1.0
95,95,18315,other,,2.0
96,96,18445,other,,3.0
97,97,18823,first,4,
98,98,18951,other,,0.0
99,99,19085,other,,1.0
100,100,19222,other,,2.0
101,101,19594,other,,3.0
102,102,19721,first,4,
103,103,19853,other,,0.0
104,104,19974,first,1,
105,105,20363,other,,0.0
106,106,20492,other,,1.0
107,107,20617,other,,2.0
108,108,20759,other,,3.0
109,109,21127,first,4,
110,110,21260,other,,0.0
111,111,21401,other,,1.0
112,112,21523,other,,2.0
113,113,22014,other,,3.0
114,114,22148,other,,4.0
115,115,22277,other,,5.0
116,116,22416,other,,6.0
117,117,22794,other,,7.0
118,118,22931,other,,8.0
119,119,23064,other,,9.0
120,120,23261,other,,10.0
121,121,23702,first,11,
122,122,23831,other,,0.0
123,123,23959,other,,1.0
124,124,24094,first,2,
125,125,24465,first,0,
126,126,24587,other,,0.0
127,127,24715,first,1,
128,128,24842,other,,0.0
129,129,25222,other,,1.0
130,130,25351,other,,2.0
131,131,25485,other,,3.0
132,132,25618,first,4,
133,133,25998,first,0,
134,134,26124,first,0,
135,135,26253,other,,0.0
136,136,26378,first,1,
137,137,26761,other,,0.0
138,138,26882,other,,1.0
139,139,27010,other,,2.0
140,140,27134,other,,3.0
141,141,27414,first,4,
142,142,27532,other,,0.0
143,143,27654,other,,1.0
144,144,27810,other,,2.0
145,145,28168,other,,3.0
146,146,28302,other,,4.0
147,147,28430,first,5,
148,148,28561,other,,0.0
149,149,28928,first,1,
150,150,29059,other,,0.0
151,151,29188,other,,1.0
152,152,29329,other,,2.0
153,153,29694,other,,3.0
154,154,29828,first,4,
155,155,29961,other,,0.0
156,156,30088,other,,1.0
157,157,30457,other,,2.0
158,158,30582,other,,3.0
159,159,30714,other,,4.0
160,160,30840,other,,5.0
161,161,31248,other,,6.0
162,162,31379,other,,7.0
163,163,31501,other,,8.0
164,164,31623,other,,9.0
165,165,32016,other,,10.0
166,166,32148,other,,11.0
167,167,32272,other,,12.0
168,168,32398,other,,13.0
169,169,32663,other,,14.0
170,170,32775,other,,15.0
171,171,32896,other,,16.0
172,172,33022,other,,17.0
173,173,33412,first,18,
174,174,33541,other,,0.0
175,175,33669,other,,1.0
176,176,33801,other,,2.0
177,177,34184,other,,3.0
178,178,34308,first,4,
179,179,34430,other,,0.0
180,180,34561,first,1,
181,181,34954,other,,0.0
182,182,35087,other,,1.0
183,183,35225,other,,2.0
184,184,35361,other,,3.0
185,185,35720,other,,4.0
186,186,35851,other,,5.0
187,187,35991,other,,6.0
188,188,36127,other,,7.0
189,189,36598,other,,8.0
190,190,36733,other,,9.0
191,191,36865,first,10,
192,192,36989,other,,0.0
193,193,37391,first,1,
194,194,37536,other,,0.0
195,195,37658,other,,1.0
196,196,37767,other,,2.0
197,197,38148,first,3,
198,198,38267,other,,0.0
199,199,38396,other,,1.0
200,200,38525,other,,2.0
201,201,38907,other,,3.0
202,202,39038,other,,4.0
203,203,39170,other,,5.0
204,204,39296,other,,6.0
205,205,39686,other,,7.0
206,206,39822,other,,8.0
207,207,39943,other,,9.0
208,208,40075,other,,10.0
209,209,40448,first,11,
210,210,40569,other,,0.0
211,211,40693,other,,1.0
212,212,40822,first,2,
213,213,41220,other,,0.0
214,214,41350,other,,1.0
215,215,41484,other,,2.0
216,216,41614,other,,3.0
217,217,41999,other,,4.0
218,218,42129,other,,5.0
219,219,42257,other,,6.0
220,220,42390,other,,7.0
221,221,42765,other,,8.0
222,222,42897,other,,9.0
223,223,43031,other,,10.0
224,224,43165,other,,11.0
225,225,43523,other,,12.0
226,226,43661,other,,13.0
227,227,43793,first,14,
228,228,43925,other,,0.0
229,229,44422,other,,1.0
230,230,44554,first,2,
231,231,44682,other,,0.0
232,232,44813,first,1,
233,233,45191,other,,0.0
234,234,45330,other,,1.0
235,235,45473,other,,2.0
236,236,45625,other,,3.0
237,237,46082,first,4,
238,238,46223,other,,0.0
239,239,46345,first,1,
240,240,46478,other,,0.0
241,241,46842,first,1,
242,242,46979,other,,0.0
243,243,47119,other,,1.0
244,244,47259,other,,2.0
245,245,47614,first,3,
246,246,47754,first,0,
247,247,47890,other,,0.0
248,248,48022,other,,1.0
249,249,48390,other,,2.0
250,250,48520,first,3,
251,251,48658,other,,0.0
252,252,48788,first,1,
253,253,49150,other,,0.0
254,254,49280,other,,1.0
255,255,49416,other,,2.0
256,256,49541,other,,3.0
257,257,49919,first,4,
258,258,50048,other,,0.0
259,259,50161,other,,1.0
260,260,50298,other,,2.0
261,261,50688,other,,3.0
262,262,50820,other,,4.0
263,263,50954,other,,5.0
264,264,51083,other,,6.0
265,265,51460,other,,7.0
266,266,51589,other,,8.0
267,267,51717,other,,9.0
268,268,51847,other,,10.0
269,269,52227,other,,11.0
270,270,52350,other,,12.0
271,271,52481,other,,13.0
272,272,52621,other,,14.0
273,273,53004,other,,15.0
274,274,53141,other,,16.0
275,275,53267,other,,17.0
276,276,53396,other,,18.0
277,277,53758,other,,19.0
278,278,53892,other,,20.0
279,279,54028,other,,21.0
280,280,54161,other,,22.0
281,281,54534,other,,23.0
282,282,54676,other,,24.0
283,283,54810,other,,25.0
284,284,54950,other,,26.0
