,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
177,177,33731,other,,1.0
178,178,34094,other,,2.0
179,179,34199,other,,3.0
180,180,34308,other,,4.0
181,181,34421,other,,5.0
182,182,34785,other,,6.0
183,183,34894,other,,7.0
184,184,35002,other,,8.0
185,185,35109,other,,9.0
186,186,35594,first,10,
187,187,35698,other,,0.0
188,188,35809,other,,1.0
189,189,36255,first,2,
190,190,36361,first,0,
191,191,36477,other,,0.0
192,192,36628,first,1,
193,193,36961,other,,0.0
194,194,37163,other,,1.0
195,195,37282,other,,2.0
196,196,37654,other,,3.0
197,197,37768,other,,4.0
198,198,37962,other,,5.0
199,199,38063,other,,6.0
200,200,38383,other,,7.0
201,201,38691,first,8,
202,202,38820,other,,0.0
203,203,39238,first,1,
204,204,39358,other,,0.0
205,205,39464,other,,1.0
206,206,39567,other,,2.0
207,207,39968,other,,3.0
208,208,40079,other,,4.0
209,209,40185,other,,5.0
210,210,40296,other,,6.0
211,211,40696,other,,7.0
212,212,40815,other,,8.0
213,213,40941,other,,9.0
214,214,41060,other,,10.0
215,215,41453,other,,11.0
216,216,41649,other,,12.0
217,217,41755,other,,13.0
218,218,42125,other,,14.0
219,219,42233,other,,15.0
220,220,42344,first,16,
221,221,42474,other,,0.0
222,222,42952,other,,1.0
223,223,43072,first,2,
224,224,43185,other,,0.0
225,225,43290,first,1,
226,226,43631,other,,0.0
227,227,43733,other,,1.0
228,228,43855,other,,2.0
229,229,43969,other,,3.0
230,230,44350,other,,4.0
231,231,44453,other,,5.0
232,232,44556,first,6,
233,233,44667,other,,0.0
234,234,45082,first,1,
235,235,45184,first,0,
236,236,45385,other,,0.0
237,237,45744,other,,1.0
238,238,45950,other,,2.0
239,239,46069,first,3,
240,240,46443,first,0,
241,241,46551,other,,0.0
242,242,46763,other,,1.0
243,243,47202,first,2,
244,244,47414,first,0,
245,245,47529,other,,0.0
246,246,47931,other,,1.0
247,247,48052,other,,2.0
248,248,48166,first,3,
249,249,48285,other,,0.0
250,250,48640,first,1,
251,251,48767,other,,0.0
252,252,48882,other,,1.0
253,253,48997,other,,2.0
254,254,49404,other,,3.0
255,255,49514,other,,4.0
256,256,49636,other,,5.0
257,257,49787,other,,6.0
258,258,50101,other,,7.0
259,259,50213,other,,8.0
260,260,50331,other,,9.0
261,261,50456,other,,10.0
262,262,50799,first,11,
263,263,50910,other,,0.0
264,264,51019,other,,1.0
265,265,51126,other,,2.0
266,266,51513,first,3,
267,267,51630,other,,0.0
268,268,51742,other,,1.0
269,269,51855,other,,2.0
270,270,52319,other,,3.0
271,271,52522,other,,4.0
272,272,52634,other,,5.0
273,273,53048,other,,6.0
274,274,53252,other,,7.0
275,275,53357,other,,8.0
276,276,53795,other,,9.0
277,277,53900,other,,10.0
278,278,54002,other,,11.0
279,279,54106,other,,12.0
280,280,54596,first,13,
281,281,54704,other,,0.0
282,282,54809,other,,1.0
283,283,54911,other,,2.0
284,284,55291,first,3,
285,285,55481,other,,0.0
286,286,55584,first,1,
287,287,55981,other,,0.0
288,288,56085,other,,1.0
289,289,56196,other,,2.0
290,290,56299,other,,3.0
291,291,56830,first,4,
292,292,56938,other,,0.0
293,293,57139,first,1,
294,294,57617,other,,0.0
295,295,57719,other,,1.0
296,296,57837,other,,2.0
297,297,57949,first,3,
298,298,58352,first,0,
299,299,58470,first,0,
300,300,58576,other,,0.0
301,301,59047,first,1,
302,302,59244,other,,0.0
303,303,59722,first,1,
304,304,59909,other,,0.0
305,305,60018,other,,1.0
306,306,60499,other,,2.0
307,307,60693,first,3,
308,308,61140,first,0,
309,309,61333,other,,0.0
310,310,61904,other,,1.0
311,311,62102,first,2,
312,312,62520,other,,0.0
313,313,62623,other,,1.0
314,314,62727,other,,2.0
315,315,62845,other,,3.0
316,316,63193,other,,4.0
317,317,63297,other,,5.0
318,318,63522,other,,6.0
319,319,63862,other,,7.0
320,320,63968,other,,8.0
321,321,64079,other,,9.0
322,322,64203,other,,10.0
323,323,64651,other,,11.0
324,324,64847,first,12,
325,325,65327,other,,0.0
326,326,65529,other,,1.0
327,327,65647,first,2,
328,328,66065,first,0,
329,329,66256,other,,0.0
330,330,66364,other,,1.0
331,331,66723,other,,2.0
332,332,66916,other,,3.0
333,333,67024,other,,4.0
334,334,67339,first,5,
335,335,67539,other,,0.0
336,336,67646,other,,1.0
337,337,67948,first,2,
338,338,68050,other,,0.0
339,339,68255,other,,1.0
340,340,68602,other,,2.0
341,341,68808,first,3,
342,342,68913,first,0,
343,343,69205,other,,0.0
344,344,69316,other,,1.0
345,345,69431,other,,2.0
346,346,69550,other,,3.0
347,347,69951,other,,4.0
348,348,70155,first,5,
349,349,70267,other,,0.0
350,350,70553,first,1,
351,351,70753,other,,0.0
352,352,70873,first,1,
353,353,71231,other,,0.0
354,354,71334,other,,1.0
355,355,71436,other,,2.0
356,356,71551,other,,3.0
357,357,71888,other,,4.0
358,358,71991,other,,5.0
359,359,72209,other,,6.0
360,360,72549,other,,7.0
361,361,72650,first,8,
362,362,72751,other,,0.0
363,363,72854,first,1,
364,364,73222,other,,0.0
365,365,73328,other,,1.0
366,366,73518,other,,2.0
367,367,73864,first,3,
368,368,73970,other,,0.0
369,369,74168,first,1,
370,370,74525,first,0,
371,371,74627,other,,0.0
372,372,74825,other,,1.0
373,373,75219,other,,2.0
374,374,75340,other,,3.0
375,375,75449,other,,4.0
376,376,75558,other,,5.0
377,377,75987,other,,6.0
378,378,76091,other,,7.0
379,379,76197,other,,8.0
380,380,76309,other,,9.0
