,keystroke_idx,time,type,prev_keystrokes
100,100,20795,other,
101,101,20907,other,
102,102,21018,other,
103,103,21150,other,
104,104,21974,other,
105,105,22077,other,
106,106,22200,other,
107,107,22306,other,
108,108,22414,other,
109,109,22518,other,
110,110,22627,other,
111,111,22733,other,
112,112,23341,other,
113,113,23465,other,
114,114,23575,other,
115,115,23681,other,
116,116,23793,other,
117,117,23906,other,
118,118,24015,other,
119,119,24121,other,
120,120,24738,other,
121,121,24850,other,
122,122,24963,other,
123,123,25076,other,
124,124,25189,other,
125,125,25292,other,
126,126,25396,other,
127,127,25505,other,
128,128,25859,other,
129,129,25966,other,
130,130,26070,other,
131,131,26182,other,
132,132,26297,other,
133,133,26430,other,
134,134,26989,other,
135,135,27098,other,
136,136,27209,other,
137,137,27600,other,
138,138,27723,other,
139,139,27840,other,
140,140,27958,other,
141,141,28067,other,
142,142,28171,other,
143,143,28849,other,
144,144,29004,other,
145,145,29121,other,
146,146,29233,other,
147,147,29342,other,
148,148,29459,other,
149,149,29570,other,
150,150,30141,other,
151,151,30293,other,
152,152,30443,other,
153,153,30597,other,
154,154,30754,other,
155,155,31236,other,
156,156,31391,other,
157,157,31542,other,
158,158,31644,other,
159,159,31745,other,
160,160,32650,other,
161,161,32825,other,
162,162,32965,other,
163,163,33115,other,
164,164,33248,other,
165,165,33394,other,
166,166,33516,other,
167,167,33626,other,
168,168,33744,other,
169,169,34472,other,
170,170,34629,other,
171,171,34795,other,
172,172,34921,other,
173,173,35041,other,
174,174,35228,other,
175,175,35335,other,
176,176,36041,other,
177,177,36151,other,
178,178,36310,other,
179,179,36440,other,
180,180,36564,other,
181,181,36688,other,
182,182,36816,other,
183,183,37587,other,
184,184,37726,other,
185,185,37866,other,
186,186,38000,other,
187,187,38126,other,
188,188,38254,other,
189,189,38379,other,
190,190,38865,other,
191,191,38991,other,
192,192,39113,other,
193,193,39245,other,
194,194,39366,other,
195,195,39490,other,
196,196,39619,other,
197,197,40413,other,
198,198,40540,other,
199,199,40662,other,
200,200,40787,other,
201,201,40916,other,
202,202,41045,other,
203,203,41161,other,
204,204,41817,other,
205,205,41933,other,
206,206,42050,other,
207,207,42161,other,
208,208,42317,other,
209,209,42437,other,
210,210,42557,other,
211,211,42675,other,
212,212,43311,other,
213,213,43421,other,
214,214,43538,other,
215,215,43729,other,
216,216,43842,other,
217,217,44014,other,
218,218,44119,other,
219,219,44248,other,
220,220,44839,other,
221,221,44975,other,
222,222,45079,other,
223,223,45224,other,
224,224,45367,other,
225,225,45507,other,
226,226,45651,other,
227,227,46217,other,
228,228,46349,other,
229,229,46478,other,
230,230,46613,other,
231,231,47216,other,
232,232,47353,other,
233,233,47484,other,
234,234,47614,other,
235,235,47812,other,
236,236,47936,other,
237,237,48091,other,
238,238,48277,other,
239,239,49515,other,
240,240,49643,other,
241,241,49872,other,
242,242,49981,other,
243,243,50195,other,
244,244,50339,other,
245,245,50471,other,
246,246,50609,other,
247,247,50724,other,
248,248,51695,other,
249,249,51812,other,
250,250,51926,other,
251,251,52043,other,
252,252,52163,other,
253,253,52270,other,
254,254,52371,other,
255,255,53020,other,
256,256,53131,other,
257,257,53242,other,
258,258,53349,other,
259,259,53542,other,
260,260,54386,other,
261,261,54511,other,
262,262,54641,other,
263,263,54752,other,
264,264,54874,other,
265,265,55516,other,
266,266,55627,other,
267,267,55743,other,
268,268,55934,other,
269,269,56044,other,
270,270,56257,other,
271,271,57331,other,
272,272,57458,other,
273,273,57582,other,
274,274,57698,other,
275,275,57818,other,
276,276,57947,other,
277,277,58066,other,
278,278,58170,other,
279,279,58320,other,
280,280,58440,other,
281,281,58559,other,
282,282,58688,other,
283,283,58805,other,
284,284,58926,other,
285,285,59047,other,
286,286,59170,other,
287,287,59291,other,
288,288,60257,other,
289,289,60364,other,
290,290,60518,other,
291,291,60643,other,
292,292,60766,other,
293,293,60884,other,
294,294,61012,other,
295,295,61812,other,
296,296,61935,other,
297,297,62050,other,
298,298,62155,other,
299,299,62264,other,
300,300,62379,other,
301,301,62506,other,
302,302,63241,other,
303,303,63363,other,
304,304,63477,other,
305,305,63586,other,
306,306,63694,other,
307,307,63797,other,
308,308,63908,other,
309,309,64018,other,
310,310,64135,other,
311,311,64236,other,
312,312,64341,other,
313,313,64446,other,
314,314,64557,other,
315,315,64668,other,
316,316,64781,other,
317,317,64885,other,
318,318,64998,other,
319,319,65101,other,
320,320,65230,other,
321,321,65372,other,
322,322,66286,other,
323,323,66409,other,
324,324,66530,other,
325,325,66679,other,
326,326,66855,other,
327,327,66957,other,
328,328,67097,other,
329,329,67269,other,
330,330,67382,other,
331,331,67483,other,
332,332,68388,other,
333,333,68502,other,
334,334,68619,other,
335,335,68768,other,
336,336,68999,other,
337,337,69113,other,
338,338,69225,other,
339,339,69337,other,
340,340,69451,other,
341,341,70145,other,
342,342,70246,other,
343,343,70354,other,
344,344,70486,other,
345,345,70691,other,
346,346,70792,other,
347,347,70897,other,
348,348,71011,other,
349,349,71941,other,
350,350,72050,other,
351,351,72158,other,
352,352,72269,other,
353,353,72371,other,
354,354,72483,other,
355,355,72594,other,
356,356,72698,other,
357,357,73326,other,
358,358,73456,other,
359,359,73598,other,
360,360,73833,other,
361,361,74051,other,
362,362,74222,other,
363,363,74346,other,
364,364,74482,other,
365,365,75440,other,
366,366,75576,other,
367,367,75701,other,
368,368,75892,other,
369,369,76012,other,
370,370,76194,other,
371,371,76306,other,
372,372,76485,other,
