,keystroke_idx,time,type,prev_keystrokes
207,207,53873,other,
208,208,53977,other,
209,209,55066,other,
210,210,55172,other,
211,211,55359,other,
212,212,55703,other,
213,213,55804,other,
214,214,55923,other,
215,215,56035,other,
216,216,56355,other,
217,217,56457,other,
218,218,56561,other,
219,219,56984,other,
220,220,57185,other,
221,221,57300,other,
222,222,57923,other,
223,223,58033,other,
224,224,58237,other,
225,225,58689,other,
226,226,58798,other,
227,227,58906,other,
228,228,59018,other,
229,229,59795,other,
230,230,59900,other,
231,231,60018,other,
232,232,60123,other,
233,233,61118,other,
234,234,61220,other,
235,235,61421,other,
236,236,62518,other,
237,237,62626,other,
238,238,62733,other,
239,239,62838,other,
240,240,63149,other,
241,241,63254,other,
242,242,63359,other,
243,243,63820,other,
244,244,64029,other,
245,245,64137,other,
246,246,64606,other,
247,247,64720,other,
248,248,64838,other,
249,249,66392,other,
250,250,66497,other,
251,251,66600,other,
252,252,66709,other,
253,253,67193,other,
254,254,67294,other,
255,255,67398,other,
256,256,68131,other,
257,257,68241,other,
258,258,68449,other,
259,259,69341,other,
260,260,69443,other,
261,261,69627,other,
262,262,70242,other,
263,263,70346,other,
264,264,70450,other,
265,265,70554,other,
266,266,71516,other,
267,267,71617,other,
268,268,71719,other,
269,269,71820,other,
270,270,72474,other,
271,271,72577,other,
272,272,72684,other,
273,273,74363,other,
274,274,74471,other,
275,275,74577,other,
276,276,75347,other,
277,277,75547,other,
278,278,75909,other,
279,279,76014,other,
280,280,76117,other,
